Session Key,Protocol,Src IP,Src Port,Dst IP,Dst Port,Init Ts,Last Ts,Ts,Duration,Mac Addr,Label,Fwd IAT Min,Fwd IAT Max,Fwd IAT Sum,Fwd IAT Ave,Fwd IAT Std,Bwd IAT Min,Bwd IAT Max,Bwd IAT Sum,Bwd IAT Ave,Bwd IAT Std,Flow IAT Min,Flow IAT Max,Flow IAT Ave,Flow IAT Std,Fwd Flag Ack Num,Bwd Flag Ack Num,F/Bwd Flag Ack Ratio,Fwd Flag Ack Speed,Bwd Flag Ack Speed,Fwd Flag Cwr Num,Bwd Flag Cwr Num,F/Bwd Flag Cwr Ratio,Fwd Flag Cwr Speed,Bwd Flag Cwr Speed,Fwd Flag Ecn Num,Bwd Flag Ecn Num,F/Bwd Flag Ecn Ratio,Fwd Flag Ecn Speed,Bwd Flag Ecn Speed,Fwd Flag Fin Num,Bwd Flag Fin Num,F/Bwd Flag Fin Ratio,Fwd Flag Fin Speed,Bwd Flag Fin Speed,Fwd Flag Ns Num,Bwd Flag Ns Num,F/Bwd Flag Ns Ratio,Fwd Flag Ns Speed,Bwd Flag Ns Speed,Fwd Flag Push Num,Bwd Flag Push Num,F/Bwd Flag Push Ratio,Fwd Flag Push Speed,Bwd Flag Push Speed,Fwd Flag Res Num,Bwd Flag Res Num,F/Bwd Flag Res Ratio,Fwd Flag Res Speed,Bwd Flag Res Speed,Fwd Flag Reset Num,Bwd Flag Reset Num,F/Bwd Flag Reset Ratio,Fwd Flag Reset Speed,Bwd Flag Reset Speed,Fwd Flag Syn Num,Bwd Flag Syn Num,F/Bwd Flag Syn Ratio,Fwd Flag Syn Speed,Bwd Flag Syn Speed,Fwd Flag Urg Num,Bwd Flag Urg Num,F/Bwd Flag Urg Ratio,Fwd Flag Urg Speed,Bwd Flag Urg Speed,Fwd Pkt Len Min,Fwd Pkt Len Max,Fwd Pkt Len Sum,Fwd Pkt Len Ave,Fwd Pkt Len Std,Bwd Pkt Len Min,Bwd Pkt Len Max,Bwd Pkt Len Sum,Bwd Pkt Len Ave,Bwd Pkt Len Std,Flow Pkt Len Min,Flow Pkt Len Max,Flow Pkt Len Ave,Flow Pkt Len Std,Fwd Pkt Num,Bwd Pkt Num,F/Bwd Pkt Ratio,Fwd Pkt Speed,Bwd Pkt Speed,Fwd Byte Num,Bwd Byte Num,F/Bwd Byte Ratio,Fwd Byte Speed,Bwd Byte Speed,Type
ICMPv6 fe80::212:7409:9:909 0 fe80::212:740b:b:b0b 0 155 1,ICMPv6,fe80::212:7409:9:909,0,fe80::212:740b:b:b0b,0,48:39.9,48:40.3,1.62214E+15,367173,"{'00:12:74:09:00:09:09:09', '00:12:74:0b:00:0b:0b:0b'}",,0.03125,0.164062023,0.367172956,0.091793239,0.066715677,0,0,0,0,0,0.03125,0.164062023,0.091793239,0.066715677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,510,102,0,0,0,0,0,0,102,102,102,0,5,0,0,13.61755903,0,510,0,0,1388.991021,0,Normal
ICMPv6 fe80::212:7406:6:606 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,48:40.5,48:40.5,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7404:4:404 0 155 2,ICMPv6,::212:7401:1:101,0,::212:7404:4:404,0,48:41.0,48:41.0,1.62214E+15,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,85,0,85,85,85,0,0,1,0,0,0,0,85,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7404:4:404 0 155 3,ICMPv6,::212:7401:1:101,0,::212:7404:4:404,0,48:41.1,48:41.1,1.62214E+15,0,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,0,0,0,0,0,0,43,43,43,0,1,0,0,0,0,43,0,0,0,0,Normal
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,48:41.4,48:46.4,1.62214E+15,4994195,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.008878946,0.25842905,4.994194984,0.045401773,0.039503504,0.008878946,0.25842905,0.045401773,0.039503504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,6327,57,0,57,57,57,0,0,111,0,0,22.22580416,0,6327,0,0,1266.870837,Malicious
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:41.5,48:46.5,1.62214E+15,4999958,set(),,0.002902985,0.109461069,4.999958038,0.02164484,0.014545835,0,0,0,0,0,0.002902985,0.109461069,0.02164484,0.014545835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1160,5,0,0,0,0,0,0,5,5,5,0,232,0,0,46.40038976,0,1160,0,0,232.0019488,0,Normal
ICMPv6 fe80::212:7408:8:808 0 fe80::212:740a:a:a0a 0 155 1,ICMPv6,fe80::212:7408:8:808,0,fe80::212:740a:a:a0a,0,48:41.5,48:46.1,1.62214E+15,4531236,"{'00:12:74:0a:00:0a:0a:0a', '00:12:74:08:00:08:08:08'}",,0,0,0,0,0,0.68751502,2.624985933,4.531235933,1.510411978,1.001126859,0.68751502,2.624985933,1.510411978,1.001126859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,408,102,0,102,102,102,0,0,4,0,0,0.882761348,0,408,0,0,90.04165751,Normal
ICMPv6 fe80::212:7405:5:505 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,48:42.4,48:42.4,1.62214E+15,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7403:3:303 0 1 4,ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,48:42.5,48:47.5,1.62214E+15,4976562,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0.008354187,0.28125,4.976562023,0.046509925,0.047725458,0,0,0,0,0,0.008354187,0.28125,0.046509925,0.047725458,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,11556,107,0,0,0,0,0,0,107,107,107,0,108,0,0,21.70172902,0,11556,0,0,2322.085006,0,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,48:42.6,48:42.7,1.62214E+15,41991,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.041990995,0.041990995,0.041990995,0.041990995,0,0.041990995,0.041990995,0.041990995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,47.62925389,0,136,0,0,3238.789264,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7402:2:202 0 155 2,ICMPv6,::212:7401:1:101,0,::212:7402:2:202,0,48:42.7,48:42.7,1.62214E+15,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,85,85,85,0,85,85,85,0,0,1,0,0,0,0,85,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7402:2:202 0 155 3,ICMPv6,::212:7401:1:101,0,::212:7402:2:202,0,48:42.7,48:42.7,1.62214E+15,0,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,43,43,43,0,0,0,0,0,0,43,43,43,0,1,0,0,0,0,43,0,0,0,0,Normal
ICMPv6 fe80::212:7405:5:505 0 fe80::212:7407:7:707 0 155 1,ICMPv6,fe80::212:7405:5:505,0,fe80::212:7407:7:707,0,48:43.2,48:48.2,1.62214E+15,4992187,"{'00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.832134008,2.226547956,4.992187023,1.664062341,0.735219082,0.832134008,2.226547956,1.664062341,0.735219082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,408,102,0,102,102,102,0,0,4,0,0,0.801252036,0,408,0,0,81.72770772,Normal
UDP ::212:7401:1:101 5555 ::212:7404:4:404 6666,UDP,::212:7401:1:101,5555,::212:7404:4:404,6666,48:43.3,48:47.4,1.62214E+15,4153461,"{'00:12:74:04:00:04:04:04', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.153461218,4.153461218,4.153461218,4.153461218,0,4.153461218,4.153461218,4.153461218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.48152613,0,135,0,0,32.50301375,Normal
ICMPv6 fe80::212:7405:5:505 0 fe80::212:7409:9:909 0 155 1,ICMPv6,fe80::212:7405:5:505,0,fe80::212:7409:9:909,0,48:43.3,48:46.9,1.62214E+15,3578140,"{'00:12:74:09:00:09:09:09', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0.007797956,3.546919107,3.57814002,1.19271334,2.038816969,0.007797956,3.546919107,1.19271334,2.038816969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,408,102,0,102,102,102,0,0,4,0,0,1.117899244,0,408,0,0,114.0257229,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7409:9:909 0 155 2,ICMPv6,::212:7401:1:101,0,::212:7409:9:909,0,48:43.5,48:43.6,1.62214E+15,47511,"{'00:12:74:09:00:09:09:09', '00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.047510862,0.047510862,0.047510862,0.047510862,0,0.047510862,0.047510862,0.047510862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,94,187,93.5,0.707106781,93,94,93.5,0.707106781,0,2,0,0,42.09551472,0,187,0,0,3935.930627,Normal
UDP ::212:7401:1:101 5555 ::212:7405:5:505 6666,UDP,::212:7401:1:101,5555,::212:7405:5:505,6666,48:43.6,48:48.2,1.62214E+15,4687536,"{'00:12:74:01:00:01:01:01', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,4.687536001,4.687536001,4.687536001,4.687536001,0,4.687536001,4.687536001,4.687536001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,68,135,67.5,0.707106781,67,68,67.5,0.707106781,0,2,0,0,0.42666339,0,135,0,0,28.79977882,Normal
ICMPv6 ::212:7401:1:101 0 ::212:740b:b:b0b 0 155 3,ICMPv6,::212:7401:1:101,0,::212:740b:b:b0b,0,48:43.6,48:43.6,1.62214E+15,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,51,51,51,0,0,0,0,0,0,51,51,51,0,1,0,0,0,0,51,0,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7409:9:909 0 155 3,ICMPv6,::212:7401:1:101,0,::212:7409:9:909,0,48:43.7,48:43.7,1.62214E+15,39062,"{'00:12:74:09:00:09:09:09', '00:12:74:0b:00:0b:0b:0b'}",,0.039062023,0.039062023,0.039062023,0.039062023,0,0,0,0,0,0,0.039062023,0.039062023,0.039062023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,60,120,60,0,0,0,0,0,0,60,60,60,0,2,0,0,51.20065537,0,120,0,0,3072.039322,0,Normal
ICMPv6 fe80::212:740b:b:b0b 0 ff02::1a 0 155 1,ICMPv6,fe80::212:740b:b:b0b,0,ff02::1a,0,48:44.2,48:44.2,1.62214E+15,0,"{'00:12:74:0b:00:0b:0b:0b', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7404:4:404 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7404:4:404,0,ff02::1a,0,48:44.9,48:44.9,1.62214E+15,0,"{'00:12:74:04:00:04:04:04', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:740b:b:b0b 0 fe80::212:740c:c:c0c 0 155 1,ICMPv6,fe80::212:740b:b:b0b,0,fe80::212:740c:c:c0c,0,48:45.0,48:45.0,1.62214E+15,0,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:0b:00:0b:0b:0b'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,102,102,102,0,0,1,0,0,0,0,102,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:7402:2:202 6666,UDP,::212:7401:1:101,5555,::212:7402:2:202,6666,48:45.7,48:49.9,1.62214E+15,4195312,"{'00:12:74:02:00:02:02:02', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,4.195312023,4.195312023,4.195312023,4.195312023,0,4.195312023,4.195312023,4.195312023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,136,68,0,68,68,68,0,0,2,0,0,0.476722589,0,136,0,0,32.41713608,Normal
UDP ::212:7401:1:101 5555 ::212:7406:6:606 6666,UDP,::212:7401:1:101,5555,::212:7406:6:606,6666,48:45.9,48:45.9,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 fe80::212:7404:4:404 0 fe80::212:740c:c:c0c 0 155 1,ICMPv6,fe80::212:7404:4:404,0,fe80::212:740c:c:c0c,0,48:46.1,48:49.4,1.62214E+15,3281236,"{'00:12:74:0c:00:0c:0c:0c', '00:12:74:04:00:04:04:04'}",,0,0,0,0,0,3.281235933,3.281235933,3.281235933,3.281235933,0,3.281235933,3.281235933,3.281235933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,204,102,0,102,102,102,0,0,2,0,0,0.60952641,0,204,0,0,62.17169384,Normal
UDP ::212:7401:1:101 5 ::212:7403:3:303 8765,UDP,::212:7401:1:101,5,::212:7403:3:303,8765,48:46.4,48:51.4,1.62214E+15,4992193,"{'00:12:74:03:00:03:03:03', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0.009631872,0.253039122,4.992192984,0.045799936,0.039919537,0.009631872,0.253039122,0.045799936,0.039919537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,57,6270,57,0,57,57,57,0,0,110,0,0,22.03440452,0,6270,0,0,1255.961058,Malicious
WPAN 0 0 0 0 0x00000002,WPAN,0,0,0,0,48:46.5,48:51.5,1.62214E+15,4990050,set(),,0.005529881,0.148390055,4.990050077,0.020966597,0.015889206,0,0,0,0,0,0.005529881,0.148390055,0.020966597,0.015889206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,1195,5,0,0,0,0,0,0,5,5,5,0,239,0,0,47.89531167,0,1195,0,0,239.4765584,0,Normal
ICMPv6 fe80::212:7402:2:202 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7402:2:202,0,ff02::1a,0,48:46.6,48:51.0,1.62214E+15,4406250,"{'00:12:74:02:00:02:02:02', '0x0000ffff'}",,4.40625,4.40625,4.40625,4.40625,0,0,0,0,0,0,4.40625,4.40625,4.40625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,194,97,0,0,0,0,0,0,97,97,97,0,2,0,0,0.453900709,0,194,0,0,44.02836879,0,Normal
ICMPv6 fe80::212:7409:9:909 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7409:9:909,0,ff02::1a,0,48:47.3,48:47.3,1.62214E+15,0,"{'00:12:74:09:00:09:09:09', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
UDP ::212:7401:1:101 5555 ::212:740b:b:b0b 6666,UDP,::212:7401:1:101,5555,::212:740b:b:b0b,6666,48:47.5,48:47.5,1.62214E+15,0,"{'00:12:74:0b:00:0b:0b:0b', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68,68,68,68,0,68,68,68,0,0,1,0,0,0,0,68,0,0,0,Normal
ICMPv6 ::212:7401:1:101 0 ::212:7403:3:303 0 1 4,ICMPv6,::212:7401:1:101,0,::212:7403:3:303,0,48:47.5,48:52.5,1.62214E+15,4990260,"{'00:12:74:01:00:01:01:01', '00:12:74:03:00:03:03:03'}",,0.008338928,0.157566071,4.990260124,0.047077926,0.03691678,0,0,0,0,0,0.008338928,0.157566071,0.047077926,0.03691678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107,107,11449,107,0,0,0,0,0,0,107,107,107,0,107,0,0,21.44176857,0,11449,0,0,2294.269236,0,Normal
UDP ::212:7401:1:101 5555 ::212:7408:8:808 6666,UDP,::212:7401:1:101,5555,::212:7408:8:808,6666,48:47.8,48:47.8,1.62214E+15,0,"{'00:12:74:08:00:08:08:08', '00:12:74:01:00:01:01:01'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,67,67,67,0,67,67,67,0,0,1,0,0,0,0,67,0,0,0,Normal
ICMPv6 fe80::212:7402:2:202 0 fe80::212:740a:a:a0a 0 155 1,ICMPv6,fe80::212:7402:2:202,0,fe80::212:740a:a:a0a,0,48:48.2,48:52.7,1.62214E+15,4554716,"{'00:12:74:02:00:02:02:02', '00:12:74:0a:00:0a:0a:0a'}",,0,0,0,0,0,1.39845109,1.601591825,4.55471611,1.518238703,0.106358562,1.39845109,1.601591825,1.518238703,0.106358562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,408,102,0,102,102,102,0,0,4,0,0,0.878210628,0,408,0,0,89.57748408,Normal
ICMPv6 fe80::212:7408:8:808 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7408:8:808,0,ff02::1a,0,48:48.2,48:48.2,1.62214E+15,0,"{'00:12:74:08:00:08:08:08', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7405:5:505 0 fe80::212:7407:7:707 0 155 1,ICMPv6,fe80::212:7405:5:505,0,fe80::212:7407:7:707,0,48:48.3,48:48.3,1.62214E+15,0,"{'00:12:74:07:00:07:07:07', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102,102,102,0,102,102,102,0,0,1,0,0,0,0,102,0,0,0,Normal
ICMPv6 fe80::212:7406:6:606 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7406:6:606,0,ff02::1a,0,48:48.7,48:48.7,1.62214E+15,0,"{'00:12:74:06:00:06:06:06', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7405:5:505 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7405:5:505,0,ff02::1a,0,48:49.0,48:49.0,1.62214E+15,0,"{'0x0000ffff', '00:12:74:05:00:05:05:05'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
ICMPv6 fe80::212:7401:1:101 0 ff02::1a 0 155 1,ICMPv6,fe80::212:7401:1:101,0,ff02::1a,0,48:49.0,48:49.0,1.62214E+15,0,"{'00:12:74:01:00:01:01:01', '0x0000ffff'}",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97,97,97,97,0,0,0,0,0,0,97,97,97,0,1,0,0,0,0,97,0,0,0,0,Normal
