icmpv6,udp,wpan,src_mac,src_ip,src_port,dst_mac,dst_ip,dst_port,init_ts,last_ts,ts,duration,label
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2591700.0,2596100.0,1622120000000000.0,4435463,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2594400.0,2598500.0,1622120000000000.0,4055532,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2594500.0,2598600.0,1622120000000000.0,4093750,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2595000.0,2595000.0,1622120000000000.0,18036,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2595400.0,2595400.0,1622120000000000.0,23807,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2596300.0,2600400.0,1622120000000000.0,4051605,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2596700.0,2596700.0,1622120000000000.0,31958,0
0,0,1,0,0,0,0,0,0,2596700.0,2601100.0,1622120000000000.0,4462584,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2596800.0,2596800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2597900.0,2602600.0,1622120000000000.0,4697971,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2600000.0,2604600.0,1622120000000000.0,4648422,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2600100.0,2605100.0,1622120000000000.0,4939911,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2600500.0,2604900.0,1622120000000000.0,4396415,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2601100.0,2601100.0,1622120000000000.0,26373,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2601800.0,2606800.0,1622120000000000.0,4999999,0
0,0,1,0,0,0,0,0,0,2601800.0,2606800.0,1622120000000000.0,4999999,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2602500.0,2606900.0,1622120000000000.0,4453818,0
1,0,0,5194110109746180,fe80::212:7404:4:404,0,5194127289878536,fe80::212:7408:8:808,0,2602700.0,2602700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2604000.0,2608400.0,1622120000000000.0,4442298,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2604200.0,2604200.0,1622120000000000.0,13889,0
1,0,0,5194118699812358,fe80::212:7406:6:606,0,5194131584911625,fe80::212:7409:9:909,0,2605700.0,2605700.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2606100.0,2606100.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2606500.0,2611200.0,1622120000000000.0,4750355,0
0,0,1,0,0,0,0,0,0,2606900.0,2611400.0,1622120000000000.0,4492879,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2607900.0,2608000.0,1622120000000000.0,41735,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2609100.0,2609100.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2609300.0,2614200.0,1622120000000000.0,4912326,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2610500.0,2615500.0,1622120000000000.0,4955537,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2610800.0,2615600.0,1622120000000000.0,4716713,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2611000.0,2611000.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2611300.0,2615900.0,1622120000000000.0,4617187,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2611300.0,2615700.0,1622120000000000.0,4383520,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2612400.0,2612400.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,2612400.0,2617000.0,1622120000000000.0,4583668,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2613500.0,2618000.0,1622120000000000.0,4502672,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2614200.0,2614200.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2616700.0,2616700.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2617000.0,2621100.0,1622120000000000.0,4086292,0
0,0,1,0,0,0,0,0,0,2618000.0,2622400.0,1622120000000000.0,4399079,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2618100.0,2618100.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2619600.0,2624200.0,1622120000000000.0,4664063,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2619700.0,2624600.0,1622120000000000.0,4943578,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2619800.0,2624600.0,1622120000000000.0,4846176,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2620700.0,2620700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2620900.0,2625300.0,1622120000000000.0,4347820,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2621600.0,2626300.0,1622120000000000.0,4696007,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2622400.0,2622400.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2623200.0,2628100.0,1622120000000000.0,4882796,0
0,0,1,0,0,0,0,0,0,2623200.0,2628100.0,1622120000000000.0,4882766,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2623800.0,2623800.0,1622120000000000.0,57346,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2625300.0,2630100.0,1622120000000000.0,4812870,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2625800.0,2625800.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2627800.0,2632500.0,1622120000000000.0,4703126,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2628900.0,2633700.0,1622120000000000.0,4808317,0
0,0,1,0,0,0,0,0,0,2628900.0,2633700.0,1622120000000000.0,4808348,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2629100.0,2629200.0,1622120000000000.0,49287,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2629700.0,2634500.0,1622120000000000.0,4799534,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2630200.0,2630200.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2630900.0,2635400.0,1622120000000000.0,4482352,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2631700.0,2636000.0,1622120000000000.0,4360066,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2631700.0,2631700.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2633600.0,2638500.0,1622120000000000.0,4898437,0
0,0,1,0,0,0,0,0,0,2634400.0,2638800.0,1622120000000000.0,4392812,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2635100.0,2639900.0,1622120000000000.0,4807099,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2635500.0,2635600.0,1622120000000000.0,49794,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2635800.0,2640700.0,1622120000000000.0,4851544,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2637600.0,2637600.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2638300.0,2638300.0,1622120000000000.0,11498,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2638300.0,2642400.0,1622120000000000.0,4039083,0
1,0,0,5194110109746180,fe80::212:7404:4:404,0,5194135879944714,fe80::212:740a:a:a0a,0,2638800.0,2638800.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,2639800.0,2643900.0,1622120000000000.0,4056255,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2640200.0,2640200.0,1622120000000000.0,11707,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2641100.0,2641100.0,1622120000000000.0,11957,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2641400.0,2646000.0,1622120000000000.0,4656603,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2641700.0,2646200.0,1622120000000000.0,4508520,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2642900.0,2647500.0,1622120000000000.0,4554703,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2643000.0,2647900.0,1622120000000000.0,4859374,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2643900.0,2643900.0,1622120000000000.0,21702,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2645600.0,2645600.0,1622120000000000.0,49287,0
0,0,1,0,0,0,0,0,0,2645600.0,2650300.0,1622120000000000.0,4744630,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2645800.0,2650800.0,1622120000000000.0,4949181,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2646600.0,2650600.0,1622120000000000.0,4070313,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2647000.0,2651800.0,1622120000000000.0,4761956,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2647500.0,2651700.0,1622120000000000.0,4195348,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2649000.0,2653200.0,1622120000000000.0,4206848,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2650200.0,2654900.0,1622120000000000.0,4678159,0
0,0,1,0,0,0,0,0,0,2650600.0,2655600.0,1622120000000000.0,4980835,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2651200.0,2656100.0,1622120000000000.0,4949272,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2651900.0,2651900.0,1622120000000000.0,39756,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2652000.0,2656700.0,1622120000000000.0,4682718,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2653000.0,2653000.0,1622120000000000.0,0,0
1,0,0,5194140174977803,fe80::212:740b:b:b0b,0,18446744073709551615,ff02::1a,0,2654300.0,2654300.0,1622120000000000.0,0,0
1,0,0,5194140174977803,fe80::212:7409:9:909,0,5194131584911625,fe80::212:740b:b:b0b,0,2655600.0,2655600.0,1622120000000000.0,0,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,5194110109746180,fe80::212:7404:4:404,0,2655600.0,2655600.0,1622120000000000.0,0,0
0,0,1,0,0,0,0,0,0,2655600.0,2660300.0,1622120000000000.0,4685188,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2656000.0,2656000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2656200.0,2660800.0,1622120000000000.0,4541721,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2656800.0,2656800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2657500.0,2662400.0,1622120000000000.0,4954079,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2657800.0,2662600.0,1622120000000000.0,4805381,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2658100.0,2662300.0,1622120000000000.0,4195349,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2658300.0,2658300.0,1622120000000000.0,52953,0
1,0,0,5194127289878536,fe80::212:7408:8:808,0,18446744073709551615,ff02::1a,0,2659400.0,2659400.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2660300.0,2660300.0,1622120000000000.0,23792,0
0,0,1,0,0,0,0,0,0,2660700.0,2665500.0,1622120000000000.0,4799565,0
1,0,0,5194101519680002,fe80::212:7402:2:202,0,5194135879944714,fe80::212:740a:a:a0a,0,2661100.0,2661100.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2661100.0,2665200.0,1622120000000000.0,4062501,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2661600.0,2666100.0,1622120000000000.0,4519582,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2661700.0,2661700.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2662200.0,2662200.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2664000.0,2664000.0,1622120000000000.0,16469,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2665500.0,2665500.0,1622120000000000.0,39417,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2665800.0,2665800.0,1622120000000000.0,41736,0
0,0,1,0,0,0,0,0,0,2665800.0,2669400.0,1622120000000000.0,3616654,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2666900.0,2666900.0,1622120000000000.0,0,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2667300.0,2667300.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2667500.0,2667500.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2667900.0,2672400.0,1622120000000000.0,4521400,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2668200.0,2673200.0,1622120000000000.0,4988077,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2669300.0,2674300.0,1622120000000000.0,4965717,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2669400.0,2669400.0,1622120000000000.0,11497,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2671000.0,2675700.0,1622120000000000.0,4672243,0
0,0,1,0,0,0,0,0,0,2671000.0,2675700.0,1622120000000000.0,4672274,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2671200.0,2671200.0,1622120000000000.0,25863,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2671200.0,2671300.0,1622120000000000.0,33908,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2672400.0,2672400.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2672700.0,2677300.0,1622120000000000.0,4612408,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2673100.0,2673100.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2674500.0,2674500.0,1622120000000000.0,29515,0
1,0,0,5194140174977803,fe80::212:7403:3:303,0,5194105814713091,fe80::212:740b:b:b0b,0,2674600.0,2674600.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2676600.0,2676600.0,1622120000000000.0,11770,0
0,0,1,0,0,0,0,0,0,2676600.0,2681600.0,1622120000000000.0,4997176,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2676800.0,2681700.0,1622120000000000.0,4807347,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2677400.0,2677500.0,1622120000000000.0,44852,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2677800.0,2677800.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2678600.0,2678600.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2678600.0,2683100.0,1622120000000000.0,4524131,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2679200.0,2683300.0,1622120000000000.0,4179672,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2679600.0,2679700.0,1622120000000000.0,52953,0
1,0,0,5194122994845447,fe80::212:7406:6:606,0,5194118699812358,fe80::212:7407:7:707,0,2679900.0,2679900.0,1622120000000000.0,0,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2680100.0,2680200.0,1622120000000000.0,47230,0
0,0,1,0,0,0,0,0,0,2681700.0,2685600.0,1622120000000000.0,3925543,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2682000.0,2686800.0,1622120000000000.0,4823345,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2682200.0,2687100.0,1622120000000000.0,4830537,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2682900.0,2682900.0,1622120000000000.0,13588,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2683000.0,2683000.0,1622120000000000.0,0,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2683700.0,2683700.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2685000.0,2685000.0,1622120000000000.0,11498,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2685600.0,2685600.0,1622120000000000.0,11837,0
0,0,1,0,0,0,0,0,0,2686800.0,2691800.0,1622120000000000.0,4981343,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2687600.0,2687600.0,1622120000000000.0,44294,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2688200.0,2688200.0,1622120000000000.0,55395,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194131584911625,::212:7409:9:909,6666,2688500.0,2693300.0,1622120000000000.0,4794838,0
0,1,0,5194110109746180,::212:7401:1:101,5555,5194097224646913,::212:7404:4:404,6666,2688500.0,2693200.0,1622120000000000.0,4632829,0
1,0,0,5194140174977803,fe80::212:7403:3:303,0,5194105814713091,fe80::212:740b:b:b0b,0,2688600.0,2688600.0,1622120000000000.0,0,0
0,1,0,5194122994845447,::212:7401:1:101,5555,5194097224646913,::212:7407:7:707,6666,2688600.0,2693100.0,1622120000000000.0,4431339,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2688800.0,2688800.0,1622120000000000.0,0,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7405:5:505,6666,2690200.0,2690200.0,1622120000000000.0,45140,0
0,1,0,5194140174977803,::212:7401:1:101,5555,5194097224646913,::212:740b:b:b0b,6666,2691200.0,2691300.0,1622120000000000.0,55056,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7408:8:808,6666,2691800.0,2696700.0,1622120000000000.0,4924906,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194105814713091,::212:7403:3:303,6666,2693000.0,2693000.0,1622120000000000.0,11870,0
0,0,1,0,0,0,0,0,0,2693000.0,2697700.0,1622120000000000.0,4720854,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194118699812358,::212:7406:6:606,6666,2693100.0,2693200.0,1622120000000000.0,41720,0
0,1,0,5194127289878536,::212:7401:1:101,5555,5194097224646913,::212:7402:2:202,6666,2693600.0,2693600.0,1622120000000000.0,16319,0
0,1,0,5194097224646913,::212:7401:1:101,5555,5194135879944714,::212:740a:a:a0a,6666,2694200.0,2694200.0,1622120000000000.0,0,0
